I_t,D_t,F_t,ECN_t,A_t,delta_I,delta_D,label
0.026894751997988436,0.23351004786423668,0.08753125,0.9744253244006034,0.0,0.01806316115184247,-0.016778093074621414,0
0.015634474373144164,0.24822015342087303,0.09953125000000002,0.9754034076880568,0.0,-0.011260277624844273,0.01471010555663635,0
0.025991989109249217,0.22777364773093792,0.11153125,0.9698961532672252,0.0,0.010357514736105054,-0.020446505689935113,0
0.0544510961171486,0.19684175884901192,0.12353125000000001,0.9589584211648554,0.0,0.028459107007899383,-0.030931888881925995,0
0.03410711763348327,0.2117022352323619,0.13553125,0.962661614709955,0.0,-0.02034397848366533,0.014860476383349974,0
0.04017097603915296,0.1714389398417604,0.14753125,0.9584424571882542,0.0,0.006063858405669691,-0.0402632953906015,0
0.04252671615297033,0.17074565575105113,0.15953125,0.9553357351541089,0.0,0.0023557401138173673,-0.0006932840907092619,0
0.06491944774789443,0.1817565821144273,0.17153125000000002,0.9462179156756317,0.0,0.022392731594924102,0.011010926363376167,0
0.10411009629257512,0.18864456509145125,0.18353125,0.9320607211122274,0.0,0.039190648544680684,0.006887982977023949,0
0.10369910386593839,0.1614093191674333,0.19553125000000002,0.9297840188402184,0.0,-0.00041099242663672486,-0.027235245924017937,0
0.12912827146061667,0.14127952923787426,0.20753125,0.919755268561815,0.0,0.02542916759467828,-0.02012978992955905,0
0.13721815350920602,0.1354004409415198,0.21953125,0.9149283039472381,0.0,0.008089882048589347,-0.005879088296354473,0
0.14137333200439384,0.1409272934399757,0.23153125000000002,0.9112817503986819,0.0,0.004155178495187817,0.005526852498455914,0
0.1354484266655481,0.13380271873223382,0.24353125,0.9106592220003356,0.0,-0.005924905338845737,-0.0071245747077418875,0
0.17141559564188025,0.1112850060190459,0.25553125,0.8974690713074359,0.0,0.03596716897633215,-0.02251771271318792,0
0.22209791014904914,0.6475930185826865,0.5788125,0.8176081269552853,0.0,0.013514576815715829,0.03166422307136363,0
0.2432161139153625,0.6516104844961618,0.5908125,0.8088726658253913,0.0,0.021118203766313348,0.004017465913475293,0
0.2598703175366266,0.6753742174350754,0.6028125,0.801476404739012,0.0,0.016654203621264102,0.02376373293891365,0
0.26281680870990043,0.6830814768071489,0.6148125,0.7981924573870299,0.0,0.0029464911732738353,0.007707259372073505,0
0.2671752650997365,0.7281670558805979,0.6268125,0.794484920470079,0.0,0.004358456389836063,0.04508557907344901,0
0.25924247868514166,0.7201729387426973,0.6388125,0.7944647563944575,0.0,-0.007932786414594828,-0.007994117137900658,0
0.26293469409696985,0.7539125216960073,0.6508125,0.790957091770909,0.0,0.0036922154118281814,0.03373958295331003,1
0.2595061482094734,0.7524598393957165,0.6628124999999999,0.789585655537158,0.0,-0.0034285458874964703,-0.0014526823002908307,1
0.26249124559381937,0.7959015514018897,0.6748124999999999,0.7862901263218542,0.0,0.0029850973843459916,0.043441712006173194,1
0.2559515730368144,0.8185800092655471,0.6868124999999999,0.7858520280889556,0.0,-0.006539672557004994,0.02267845786365741,1
0.2690581907173236,0.796266208230063,0.6988125,0.7795200427848029,0.0,0.013106617680509247,-0.022313801035484082,1
0.29030005783158375,0.8281111077498909,0.7108125,0.770747482650525,0.0,0.021241867114260127,0.03184489951982794,1
0.299824648343498,0.8447425017411728,0.7228125,0.7654901054969506,0.0,0.009524590511914233,0.016631393991281884,1
0.29665299926739835,0.8142947997535444,0.7348125,0.7640416002197805,0.0,-0.003171649076099625,-0.030447701987628473,1
0.3199069185435369,0.8282006605605895,0.7468125,0.7546654244369388,0.0,0.023253919276138568,0.013905860807045145,1
0.320666128870213,0.8224030524975835,0.7588124999999999,0.7520376613389361,0.0,0.0007592103266760852,-0.005797608063005999,1
0.3199710685330982,0.8346282170201498,0.7708124999999999,0.7498461794400706,0.0,-0.0006950603371148056,0.012225164522566279,1
0.2929669489485311,0.837434596466425,0.7828124999999999,0.7555474153154407,0.0,-0.02700411958456711,0.0028063794462752645,1
0.28423459888166697,0.8539290870004481,0.7948124999999999,0.7557671203354999,0.0,-0.008732350066864125,0.016494490534023076,1
0.28071236353562234,0.8816801296990033,0.8068124999999999,0.7544237909393133,0.0,-0.003522235346044622,0.027751042698555217,1
0.13942545602041684,0.6867157459983015,0.2,0.918172363193875,0.0,0.014175456020416838,0.03295841889955353,0
0.1302681382621377,0.6977139731037064,0.21200000000000002,0.9185195585213587,0.0,-0.009157317758279132,0.010998227105404879,0
0.09534543072971952,0.6759745645398229,0.224,0.926596370781084,0.0,-0.03492270753241819,-0.021739408563883567,0
0.07825570510032046,0.6984493020074075,0.23600000000000002,0.9293232884699039,0.0,-0.01708972562939906,0.02247473746758466,0
0.08018391635415341,0.6575354659719725,0.248,0.926344825093754,0.0,0.0019282112538329538,-0.04091383603543497,0
0.0606167688017855,0.6910055112968048,0.26,0.9298149693594643,0.0,-0.01956714755236791,0.03347004532483222,0
0.0448827049299699,0.6966632380251396,0.272,0.9321351885210091,0.0,-0.0157340638718156,0.0056577267283348665,0
0.05159729570048105,0.7137121346367233,0.28400000000000003,0.9277208112898557,0.0,0.006714590770511147,0.017048896611583708,0
0.05734561028649898,0.7334006322786875,0.29600000000000004,0.9235963169140503,0.0,0.005748314586017933,0.01968849764196412,0
0.06364095014211364,0.7443155986096635,0.308,0.919307714957366,0.0,0.0062953398556146595,0.010914966330975995,0
0.051502331602053544,0.7678587617370858,0.32,0.9205493005193839,0.0,-0.012138618540060098,0.02354316312742233,1
0.060494381564015674,0.8103905552019843,0.332,0.9154516855307953,0.0,0.00899204996196213,0.04253179346489855,1
0.06366265063582591,0.8346567018030054,0.34400000000000003,0.9121012048092523,0.0,0.0031682690718102327,0.02426614660102111,1
0.04109378123003418,0.839095288128666,0.356,0.9164718656309897,0.0,-0.022568869405791725,0.004438586325660521,1
0.041099275998454365,0.8844798063002459,0.368,0.9140702172004637,0.0,5.494768420183371e-06,0.04538451817157996,1
0.05912778386314699,0.8779454619147099,0.38,0.906261664841056,0.0,0.018028507864692622,-0.006534344385536017,1
0.08941248119154219,0.9105590539709644,0.392,0.8947762556425373,0.0,0.0302846973283952,0.03261359205625447,1
0.037282546905896934,0.8787676275851798,0.404,0.908015235928231,0.0,-0.05212993428564525,-0.03179142638578458,1
0.05192955384028958,0.8976039357916199,0.41600000000000004,0.901221133847913,0.0,0.014647006934392644,0.01883630820644011,1
0.04726873609292716,0.9228048048203884,0.42800000000000005,0.9002193791721218,0.0,-0.00466081774736242,0.025200869028768502,1
1.0254115725194444,0.25198975855047623,0.3,0.6323765282441667,0.3930350442752777,0.09442557164488552,0.04678975855047626,1
1.1179658723239467,0.24216692850140623,0.312,0.6022102383028161,0.9087906782964084,0.09255429980450236,-0.009822830049070003,1
1.1887289212256966,0.25717268123016207,0.324,0.578581323632291,1.518938275889814,0.07076304890174989,0.015005752728755845,1
1.2590533065668768,0.27611717913737177,0.33599999999999997,0.555084008029937,2.222907574426754,0.07032438534118013,0.0189444979072097,1
1.272212334287209,0.2778108971599597,0.348,0.5487362997138373,2.9463836090001254,0.013159027720332173,0.0016937180225879422,1
1.3646350710334845,0.28800229078406714,0.36,0.5186094786899548,3.792409201343655,0.09242273674627555,0.010191393624107425,1
1.427486976852984,0.26955624443606213,0.372,0.49735390694410475,4.722542271252534,0.06285190581949962,-0.018446046348005007,1
1.512173874752915,0.29280708988151194,0.384,0.46954783757412555,5.765168308431324,0.08468689789993089,0.023250845445449808,1
1.5355312599320863,0.2799744018356343,0.396,0.46014062202037415,6.8405589463430365,0.023357385179171297,-0.012832688045877616,1
1.5894869769620605,0.292530712328251,0.408,0.44155390691138185,7.988492016393716,0.05395571702997426,0.012556310492616685,1
1.6933790303455913,0.32651367458387187,0.42,0.4079862908963226,9.273884755842984,0.1038920533835308,0.03398296225562086,1
1.749907763162075,0.34320678033431273,0.432,0.3886276710513775,10.63516484795368,0.05652873281648363,0.016693105750440862,1
1.8156728460538454,0.34824182473604237,0.444,0.36649814618384646,12.084339547823678,0.06576508289177041,0.005035044401729638,1
1.8859444582823766,0.3701285037406859,0.45599999999999996,0.343016662515287,13.627267343590766,0.07027161222853118,0.021886679004643528,1
1.9679626958923313,0.3702226266788046,0.46799999999999997,0.3160111912323006,15.279218848250798,0.08201823760995475,9.412293811872363e-05,1
2.0,0.3691933298702433,0.48,0.30400000000000005,16.9752188482508,0.032037304107668696,-0.0010292968085613419,1
2.0,0.3787746527580257,0.492,0.30160000000000003,18.6736188482508,0.0,0.009581322887782406,1
2.0,0.39055011526041145,0.504,0.2992,20.3744188482508,0.0,0.011775462502385758,1
2.0,0.39428092708381013,0.516,0.2968,22.0776188482508,0.0,0.003730811823398683,1
2.0,0.42312183303170087,0.528,0.2944,23.7832188482508,0.0,0.028840905947890738,1
0.18652191151427847,0.7010005633852175,0.2,0.9040434265457165,0.0,-0.0053947551523881865,0.0396304344669125,0
0.19200876700139435,0.7586868587674448,0.21200000000000002,0.8999973698995817,0.0,0.005486855487115888,0.05768629538222725,1
0.20611905381029297,0.780396511406479,0.224,0.893364283856912,0.0,0.014110286808898614,0.021709652639034238,1
0.17678454165240826,0.8198637558801048,0.23600000000000002,0.8997646375042775,0.0,-0.029334512157884712,0.03946724447362582,1
0.17974552047968997,0.8767035736547663,0.248,0.896476343856093,0.0,0.0029609788272817184,0.056839817774661405,1
0.19876927790739407,0.916644873230713,0.26,0.8883692166277817,0.0,0.019023757427704097,0.03994129957594672,1
0.2040213460150548,0.9356535781248229,0.272,0.8843935961954835,0.0,0.00525206810766074,0.019008704894109885,1
0.21617917573578527,0.9761031766512576,0.28400000000000003,0.8783462472792645,0.0,0.012157829720730456,0.040449598526434705,1
0.21206044972999671,1.0,0.29600000000000004,0.8771818650810009,0.0,-0.004118726005788553,0.023896823348742435,1
0.249621292200703,1.0,0.308,0.8635136123397891,0.0,0.03756084247070629,0.0,1
0.26645151756082913,1.0,0.32,0.8560645447317512,0.0,0.016830225360126128,0.0,1
0.26622306671114804,1.0,0.332,0.8537330799866556,0.0,-0.00022845084968109441,0.0,1
0.28960287752170866,1.0,0.34400000000000003,0.8443191367434875,0.0,0.02337981081056062,0.0,1
0.25932141228763017,1.0,0.356,0.8510035763137109,0.0,-0.030281465234078486,0.0,1
0.2759130811898456,1.0,0.368,0.8436260756430464,0.0,0.016591668902215417,0.0,1
0.27469680031181565,1.0,0.38,0.8415909599064553,0.0,-0.0012162808780299406,0.0,1
0.2936658406582233,1.0,0.392,0.833500247802533,0.0,0.018969040346407673,0.0,1
0.2511699079737138,1.0,0.404,0.8438490276078858,0.0,-0.04249593268450952,0.0,1
0.27128637955908874,1.0,0.41600000000000004,0.8354140861322733,0.0,0.02011647158537494,0.0,1
0.2779078244202464,1.0,0.42800000000000005,0.8310276526739261,0.0,0.006621444861157677,0.0,1
0.14472950945159205,0.29830464854691074,0.1399375,0.9285936471645224,0.0,0.02457950945159204,0.002304648546910759,0
0.14414570566104948,0.3028142770192095,0.1519375,0.9263687883016851,0.0,-0.0005838037905425697,0.004509628472298743,0
0.15045279554228483,0.32124200118087354,0.16393749999999999,0.9220766613373146,0.0,0.00630708988123535,0.01842772416166405,0
0.1647764912532204,0.3264611914474035,0.1759375,0.9153795526240338,0.0,0.014323695710935558,0.0052191902665299494,0
0.16471355352080755,0.3243738739660193,0.18793749999999998,0.9129984339437578,0.0,-6.293773241283773e-05,-0.0020873174813841877,0
0.15239208879681415,0.34130023039576984,0.1999375,0.9142948733609558,0.0,-0.012321464723993397,0.016926356429750544,0
0.13214915425382207,0.3527163822567857,0.2119375,0.9179677537238533,0.0,-0.020242934542992086,0.011416151861015855,0
0.16440157152602417,0.3375856159938294,0.2239375,0.9058920285421928,0.0,0.0322524172722021,-0.015130766262956286,0
0.18278646181079888,0.35586527669508944,0.2359375,0.8979765614567603,0.0,0.01838489028477472,0.018279660701260025,0
0.1583402999244258,0.3708884624502401,0.24793749999999998,0.9029104100226722,0.0,-0.02444616188637308,0.015023185755150659,0
0.18920119587108225,0.38182043664008103,0.2599375,0.8912521412386754,0.0,0.030860895946656447,0.010931974189840932,0
0.17544287344984105,0.40128939079488785,0.2719375,0.8929796379650476,0.0,-0.013758322421241198,0.019468954154806817,0
0.20614841755853122,0.37798790891849665,0.2839375,0.8813679747324407,0.0,0.03070554410869017,-0.023301481876391195,0
0.19977816922151997,0.35671139749756375,0.29593749999999996,0.8808790492335441,0.0,-0.006370248337011247,-0.021276511420932898,0
0.1625641252118947,0.3782239017085526,0.3079375,0.8896432624364315,0.0,-0.037214044009625274,0.021512504210988825,0
0.1872889521178438,0.39738486250902894,0.3199375,0.8798258143646469,0.0,0.0247248269059491,0.019160960800476357,0
0.18700509745997848,0.43780841839317985,0.3319375,0.8775109707620065,0.0,-0.00028385465786531783,0.04042355588415092,0
0.17836425976931408,0.4267175208895207,0.3439375,0.8777032220692058,0.0,-0.008640837690664399,-0.011090897503659158,0
0.21321178027605825,0.4280747594151215,0.3559375,0.8648489659171825,0.0,0.03484752050674417,0.0013572385256008235,0
0.19751372994207192,0.40047569928917526,0.36793750000000003,0.8671583810173784,0.0,-0.01569805033398633,-0.027599060125946262,0
0.024050429719945213,0.2785218316548649,0.20553125,0.9516786210840165,0.0,-0.0060995702800547835,0.006521831654864918,0
0.08323592318456091,0.2844589245053745,0.21753125,0.9315229730446317,0.0,0.0591854934646157,0.00593709285050964,0
0.10160830964616505,0.3034658233122175,0.22953125,0.9236112571061504,0.0,0.018372386461604134,0.019006898806842976,0
0.0912944091993726,0.29827831935449356,0.24153125,0.9243054272401883,0.0,-0.010313900446792451,-0.005187503957723938,0
0.0791087850764328,0.2969702380202014,0.25353125,0.9255611144770702,0.0,-0.01218562412293979,-0.001308081334292166,0
0.08695615865642614,0.2801213785611263,0.26553125,0.9208069024030722,0.0,0.007847373579993336,-0.016848859459075105,0
0.08623834211247369,0.3040962692273137,0.27753125,0.9186222473662579,0.0,-0.0007178165439524486,0.02397489066618741,0
0.1006313920183198,0.296982756574932,0.28953125,0.911904332394504,0.0,0.014393049905846111,-0.007113512652381693,0
0.08099004338582765,0.2758732869471082,0.30153125000000003,0.9153967369842517,0.0,-0.01964134863249216,-0.021109469627823785,0
0.08482365578980534,0.2658589925289989,0.31353125,0.9118466532630585,0.0,0.0038336124039776986,-0.010014294418109304,0
0.07147012769434433,0.2513532999041642,0.32553125,0.9134527116916966,0.0,-0.013353528095461017,-0.014505692624834698,0
0.042782138515817796,0.2502501081230677,0.33753125,0.9196591084452547,0.0,-0.02868798917852653,-0.0011031917810965242,0
0.02561198185708647,0.24363770898182405,0.34953125,0.9224101554428741,0.0,-0.017170156658731325,-0.006612399141243647,0
0.011061434478720857,0.2330072530652423,0.36153124999999997,0.9243753196563838,0.0,-0.014550547378365614,-0.010630455916581738,0
0.02411561544142605,0.24002576029542524,0.37353125,0.9180590653675722,0.0,0.013054180962705192,0.007018507230182935,0
0.04858166251854783,0.22520706432417875,0.38553125,0.9083192512444356,0.0,0.02446604707712178,-0.014818695971246493,0
0.06446200779847562,0.20311634359900466,0.39753125,0.9011551476604573,0.0,0.015880345279927793,-0.022090720725174096,0
0.06689044473908085,0.21027343686325006,0.40953125,0.8980266165782758,0.0,0.0024284369406052247,0.007157093264245407,0
0.07188232942902124,0.19817273519596992,0.42153125,0.8941290511712936,0.0,0.0049918846899403985,-0.01210070166728014,0
0.06301193777894135,0.219054636065372,0.43353125000000003,0.8943901686663176,0.0,-0.008870391650079898,0.020881900869402087,0
0.0842709619788874,0.2115507470886034,0.1,0.9547187114063338,0.0,0.01740429531222072,0.030350747088603414,0
0.12894686597644955,0.24303490368884687,0.112,0.9389159402070651,0.0,0.04467590399756216,0.03148415660024345,0
0.19498236277614284,0.25381019162948937,0.124,0.9167052911671572,0.0,0.06603549679969328,0.010775287940642503,0
0.19971754897423083,0.25760298438681506,0.136,0.9128847353077307,0.0,0.004735186198087993,0.0037927927573256914,0
0.22637173616766118,0.2940347897223014,0.14800000000000002,0.9024884791497017,0.0,0.02665418719343035,0.036431805335486345,0
0.2319954195811348,0.3097804175930555,0.16,0.8984013741256596,0.0,0.005623683413473607,0.01574562787075412,0
0.23224529346628664,0.3314539392301752,0.17200000000000001,0.895926411960114,0.0,0.00024987388515185227,0.021673521637119664,0
0.2540827646104383,0.34775034034027674,0.184,0.8869751706168685,0.0,0.021837471144151688,0.016296401110101555,0
0.2554965189613155,0.38731630921498417,0.196,0.8841510443116053,0.0,0.00141375435087715,0.039565968874707425,0
0.25455962648458524,0.368659058608002,0.20800000000000002,0.8820321120546245,0.0,-0.0009368924767302333,-0.018657250606982145,0
0.25929516944234365,0.3805757714757063,0.22,0.8782114491672969,0.0,0.00473554295775841,0.011916712867704293,0
0.2733069116122966,0.41156379158185435,0.232,0.871607926516311,0.0,0.014011742169952934,0.03098802010614804,0
0.3064247347190377,0.47844435637480803,0.24400000000000002,0.8592725795842886,0.0,0.03311782310674111,0.06688056479295368,0
0.34576567330056046,0.5071617309567271,0.256,0.8450702980098318,0.0,0.039340938581522766,0.028717374581919086,0
0.37048553465070166,0.5363565618080179,0.268,0.8352543396047896,0.0,0.024719861350141203,0.02919483085129082,0
0.38114581450533697,0.5491366665214986,0.28,0.8296562556483988,0.0,0.010660279854635302,0.012780104713480678,0
0.40913019118645977,0.568679054692228,0.29200000000000004,0.8188609426440621,0.0,0.027984376681122802,0.019542388170729397,0
0.44586760194086406,0.5750836268536564,0.30400000000000005,0.8054397194177408,0.0,0.03673741075440429,0.0064045721614284234,0
0.46438742326200355,0.607824883989425,0.316,0.797483773021399,0.0,0.018519821321139496,0.03274125713576859,0
0.47209791965995174,0.6234489775428464,0.328,0.7927706241020145,0.0,0.0077104963979481855,0.015624093553421425,0
0.945303836058823,0.22057729845919466,0.3,0.6564088491823532,0.28889498687646975,0.11449788945056882,0.009377298459194688,1
1.0702815205835619,0.19843293181401428,0.312,0.6165155438249315,0.7426609636351,0.1249776845247389,-0.02214436664518038,1
1.1488014519649643,0.1960742804423867,0.324,0.5905595644105108,1.3009028511895535,0.07851993138140245,-0.002358651371627579,1
1.2576254288369433,0.18174534720131333,0.33599999999999997,0.5555123713489171,2.00301590867758,0.10882397687197898,-0.014328933241073372,1
1.3445243230499104,0.15310452274349937,0.348,0.5270427030850269,2.820497528642463,0.08689889421296715,-0.028640824457813963,1
1.476260365405013,0.13299620688109595,0.36,0.485121890378496,3.8116360036689803,0.1317360423551026,-0.020108315862403414,1
1.5943080407606742,0.09556079000542443,0.372,0.4473075877717978,4.958636456657857,0.11804767535566119,-0.03743541687567152,1
1.7054036814791564,0.12005857070966117,0.384,0.41157889555625315,6.252461242580759,0.11109564071848221,0.024497780704236735,1
1.8203282705825075,0.09141430329631028,0.396,0.37470151882524777,7.698087994338019,0.11492458910335102,-0.028644267413350882,1
1.9193603223542852,0.10051732064886601,0.408,0.3425919032937145,9.27485641339859,0.09903205177177776,0.009103017352555726,1
2.0,0.10847026403688696,0.42,0.316,10.958856413398589,0.08063967764571478,0.007952943388020953,1
2.0,0.08705138672673111,0.432,0.3136,12.64525641339859,0.0,-0.02141887731015585,1
2.0,0.0808687102286192,0.444,0.31120000000000003,14.33405641339859,0.0,-0.006182676498111911,1
2.0,0.09964807620264438,0.45599999999999996,0.3088,16.02525641339859,0.0,0.018779365974025172,1
2.0,0.08202212152118667,0.46799999999999997,0.3064,17.71885641339859,0.0,-0.01762595468145771,1
2.0,0.07600829063067255,0.48,0.30400000000000005,19.414856413398592,0.0,-0.0060138308905141186,1
2.0,0.05053002546185849,0.492,0.30160000000000003,21.11325641339859,0.0,-0.02547826516881406,1
2.0,0.07436570717008457,0.504,0.2992,22.814056413398593,0.0,0.023835681708226086,1
2.0,0.02665462141336935,0.516,0.2968,24.51725641339859,0.0,-0.047711085756715226,1
2.0,0.0,0.528,0.2944,26.222856413398592,0.0,-0.02665462141336935,1
0.033932361857156236,0.20615870445162507,0.19487500000000002,0.9508452914428531,0.0,-0.0012176381428437577,-0.046241295548374944,0
0.07189404460591259,0.21736576900431487,0.20687500000000003,0.9370567866182262,0.0,0.03796168274875635,0.0112070645526898,0
0.09150081728260903,0.19759433006737973,0.21887500000000001,0.9287747548152173,0.0,0.019606772676696443,-0.019771438936935143,0
0.10566009687216163,0.20483282784305581,0.23087500000000002,0.9221269709383515,0.0,0.014159279589552598,0.007238497775676089,0
0.1264350252989821,0.22339870965671024,0.242875,0.9134944924103053,0.0,0.020774928426820466,0.018565881813654428,0
0.15630857034926904,0.22887279071438815,0.254875,0.9021324288952193,0.0,0.029873545050286943,0.00547408105767791,0
0.07947231634875818,0.18898079810419827,0.26687500000000003,0.9227833050953727,0.0,-0.07683625400051086,-0.039891992610189886,0
0.09850145547202493,0.17622760906486504,0.27887500000000004,0.9146745633583925,0.0,0.01902913912326676,-0.01275318903933323,0
0.09109668466501401,0.16237268063440533,0.290875,0.9144959946004958,0.0,-0.007404770807010921,-0.013854928430459712,0
0.10294807779175769,0.1790624823421708,0.302875,0.9085405766624727,0.0,0.011851393126743673,0.01668980170776546,0
0.11127401821229543,0.14892537366574862,0.314875,0.9036427945363114,0.0,0.008325940420537747,-0.030137108676422164,0
0.13444907545819526,0.12583804046676306,0.326875,0.8942902773625414,0.0,0.023175057245899827,-0.023087333198985566,0
0.1485178138636594,0.11935512098710212,0.33887500000000004,0.8876696558409022,0.0,0.014068738405464132,-0.00648291947966094,0
0.1221232365257308,0.12289244825157342,0.35087500000000005,0.8931880290422808,0.0,-0.02639457733792859,0.003537327264471299,0
0.0958277786313685,0.1147752900046622,0.36287500000000006,0.8986766664105894,0.0,-0.0262954578943623,-0.008117158246911213,0
0.10572231382906906,0.09252460603256908,0.374875,0.8933083058512793,0.0,0.00989453519770056,-0.02225068397209312,0
0.10800473989345474,0.1331902438768578,0.386875,0.8902235780319636,0.0,0.0022824260643856814,0.04066563784428871,0
0.06922646592769299,0.11736237452535747,0.39887500000000004,0.899457060221692,0.0,-0.03877827396576175,-0.015827869351500323,0
0.022186154529000766,0.11530267327840871,0.410875,0.9111691536412998,0.0,-0.047040311398692226,-0.002059701246948764,0
0.013980662186476292,0.11308963443828715,0.422875,0.9112308013440571,0.0,-0.008205492342524474,-0.002213038840121556,0
0.043976632202928356,0.8106792568702768,0.27749999999999997,0.9313070103391216,0.0,-0.03127336779707164,0.041232786104687946,1
0.05138380062667078,0.8325647181718057,0.2895,0.9266848598119988,0.0,0.007407168423742422,0.021885461301528908,1
0.06206512098721732,0.8565779282166129,0.3015,0.9210804637038348,0.0,0.010681320360546545,0.024013210044807276,1
0.050266247646517784,0.8738475353048272,0.3135,0.9222201257060447,0.0,-0.01179887334069954,0.017269607088214234,1
0.05225908785798782,0.9121415157659203,0.32549999999999996,0.9192222736426037,0.0,0.0019928402114700386,0.03829398046109311,1
0.09236793664116615,0.9163438239614994,0.33749999999999997,0.9047896190076502,0.0,0.04010884878317832,0.004202308195579096,1
0.10288822580684548,0.9579551350576866,0.3495,0.8992335322579464,0.0,0.010520289165679333,0.04161131109618721,1
0.09556855692623795,0.9746780031186739,0.3615,0.8990294329221286,0.0,-0.007319668880607533,0.016722868060987328,1
0.11531115660420213,0.9893143654285481,0.37349999999999994,0.8907066530187394,0.0,0.019742599677964184,0.014636362309874196,1
0.12247114776007788,1.0,0.38549999999999995,0.8861586556719767,0.0,0.007159991155875747,0.010685634571451885,1
0.1211124606282469,1.0,0.39749999999999996,0.8841662618115259,0.0,-0.001358687131830974,0.0,1
0.11649682729504354,0.9951594173275308,0.4095,0.883150951811487,0.0,-0.004615633333203362,-0.004840582672469229,1
0.06959200083755829,0.9887662753726513,0.4215,0.8948223997487325,0.0,-0.046904826457485255,-0.0063931419548795,1
0.042288283163885984,1.0,0.4335,0.9006135150508342,0.0,-0.027303717673672304,0.011233724627348729,1
0.09389174511916556,1.0,0.4455,0.8827324764642503,0.0,0.05160346195527958,0.0,1
0.09185643181693869,1.0,0.45749999999999996,0.8809430704549184,0.0,-0.0020353133022268793,0.0,1
0.12248508841298486,1.0,0.4695,0.8693544734761046,0.0,0.030628656596046175,0.0,1
0.12011264680754458,1.0,0.4815,0.8676662059577367,0.0,-0.002372441605440284,0.0,1
0.11196314736409944,1.0,0.49349999999999994,0.8677110557907701,0.0,-0.008149499443445132,0.0,1
0.12494655202684217,1.0,0.5055,0.8614160343919474,0.0,0.012983404662742726,0.0,1
0.3540218028794421,0.5451808288420936,0.7349713361625174,0.7467991919036638,0.0,0.03362180287944211,0.027380828842093696,0
0.3916739308272348,0.558900783470334,0.7469713361625174,0.7331035535193261,0.0,0.03765212794779266,0.013719954628240383,0
0.4368781958080347,0.5794694665574358,0.7589713361625174,0.7171422740250861,0.0,0.045204264980799935,0.020568683087101802,0
0.4516913591835258,0.5833482662687843,0.7709713361625175,0.7102983250124387,0.0,0.0148131633754911,0.003878799711348524,0
0.454421818707549,0.6117737076135265,0.7829713361625175,0.7070791871552319,0.0,0.0027304595240231766,0.02842544134474212,0
0.4266722919122769,0.6275713613808048,0.7949713361625175,0.7130040451938133,0.0,-0.027749526795272095,0.015797653767278375,0
0.4423951329803309,0.6409737262011774,0.8069713361625175,0.7058871928733972,0.0,0.015722841068053994,0.013402364820372603,1
0.4457818512840583,0.6804321252305369,0.8189713361625174,0.702471177382279,0.0,0.0033867183037273874,0.03945839902935944,1
0.4607340655688562,0.6965800050139241,0.8309713361625174,0.6955855130968396,0.0,0.014952214284797927,0.016147879783387276,1
0.5108273128711328,0.6873952656178685,0.8429713361625174,0.6781575389061567,0.0,0.0500932473022766,-0.009184739396055686,1
0.5746694318650117,0.7150949595105573,0.8549713361625174,0.656604903207993,0.0,0.06384211899387893,0.027699693892688892,1
0.5979607661570365,0.7265084159820704,0.8669713361625174,0.6472175029203855,0.0,0.02329133429202479,0.01141345647151304,1
0.6170084415215348,0.7473244264079223,0.8789713361625174,0.6391032003110361,0.0,0.01904767536449825,0.020816010425851905,1
0.642760351648145,0.7489389523063256,0.8909713361625174,0.628977627273053,0.013782724375092092,0.025751910126610267,0.001614525898403274,1
0.6694655516396817,0.7679671170033949,0.9029713361625175,0.618566067275592,0.06468220873918173,0.026705199991536643,0.01902816469706936,1
0.7322161405100629,0.7532896399061917,0.9149713361625174,0.5973408906144777,0.19955745863476693,0.06275058887038121,-0.01467747709720324,1
0.7805326574616279,0.7456000647684952,0.9269713361625174,0.5804459355290081,0.3996441805673867,0.048316516951565025,-0.007689575137696525,1
0.841640223101178,0.7412360494310338,0.9389713361625174,0.5597136658371431,0.6815707378314215,0.06110756563955011,-0.0043640153374613355,1
0.8631615088949007,0.7719019573624349,0.9509713361625174,0.5508572800990263,0.9938749666272959,0.0215212857937227,0.030665907931401115,1
0.8924313202166232,0.7716996882637623,0.9629713361625174,0.5396763367025096,1.3466299501414096,0.02926981132172246,-0.0002022690986726028,1
1.4765524443894227,0.17387792802282015,0.3,0.49703426668317313,0.9795181777062496,0.1169043892224868,-0.02472207197717982,1
1.5780661381344299,0.2063703039253526,0.312,0.464180158559671,2.0934041572810083,0.10151369374500718,0.032492375902532455,1
1.6948130876896519,0.22586846610711334,0.324,0.4267560736931045,3.3614611712775555,0.11674694955522202,0.01949816218176073,1
1.786346707380745,0.21408454297374846,0.33599999999999997,0.39689598778577656,4.750911890872524,0.0915336196910932,-0.011783923133364876,1
1.9303918102968278,0.21270412565861196,0.348,0.3512824569109517,6.3300212442584,0.14404510291608275,-0.0013804173151364951,1
2.0,0.18183944402201327,0.36,0.328,8.002021244258401,0.06960818970317217,-0.030864681636598695,1
2.0,0.18670476666736865,0.372,0.3256,9.676421244258401,0.0,0.0048653226453553855,1
2.0,0.1901841140730534,0.384,0.32320000000000004,11.353221244258402,0.0,0.0034793474056847573,1
2.0,0.22688930640352278,0.396,0.32080000000000003,13.032421244258401,0.0,0.03670519233046937,1
